"game_date","time","home_team","away_team","spread","over_vig","under_vig"
2022-10-18,"23:30:00Z","Boston Celtics","Philadelphia 76ers",-2.5,1.9,1.9
2022-10-19,"02:00:00Z","Golden State Warriors","Los Angeles Lakers",-6.5,1.9,1.9
2022-10-19,"23:10:00Z","Detroit Pistons","Orlando Magic",-3.5,1.9,1.9
2022-10-19,"23:10:00Z","Indiana Pacers","Washington Wizards",2,1.9,1.9
2022-10-19,"23:30:00Z","Brooklyn Nets","New Orleans Pelicans",-4,1.9,1.9
2022-10-19,"23:40:00Z","Atlanta Hawks","Houston Rockets",-9.5,1.9,1.9
2022-10-19,"23:40:00Z","Miami Heat","Chicago Bulls",5.5,1.9,1.9
2022-10-19,"23:40:00Z","Toronto Raptors","Cleveland Cavaliers",3,1.9,1.9
2022-10-19,"23:40:00Z","Memphis Grizzlies","New York Knicks",-6.5,1.9,1.9
2022-10-20,"00:10:00Z","San Antonio Spurs","Charlotte Hornets",-2.5,1.9,1.9
2022-10-20,"00:10:00Z","Minnesota Timberwolves","Oklahoma City Thunder",-10.5,1.85,1.95
2022-10-20,"01:10:00Z","Utah Jazz","Denver Nuggets",-8,1.9,1.9
2022-10-20,"02:10:00Z","Phoenix Suns","Dallas Mavericks",5,1.9,1.9
2022-10-20,"02:10:00Z","Sacramento Kings","Portland Trail Blazers",1.5,1.9,1.9
2022-10-20,"23:30:00Z","Philadelphia 76ers","Milwaukee Bucks",3,1.9,1.9
2022-10-21,"02:00:00Z","Los Angeles Lakers","Los Angeles Clippers",-3.5,1.9,1.9
2022-10-18,"23:30:00Z","Boston Celtics","Philadelphia 76ers",-2,1.9,1.9
2022-10-19,"02:00:00Z","Golden State Warriors","Los Angeles Lakers",-6,1.9,1.9
2022-10-19,"23:10:00Z","Detroit Pistons","Orlando Magic",-3.5,1.9,1.9
2022-10-19,"23:10:00Z","Indiana Pacers","Washington Wizards",2,1.9,1.9
2022-10-19,"23:30:00Z","Brooklyn Nets","New Orleans Pelicans",-3.5,1.9,1.9
2022-10-19,"23:40:00Z","Atlanta Hawks","Houston Rockets",-9.5,1.9,1.9
2022-10-19,"23:40:00Z","Miami Heat","Chicago Bulls",5.5,1.95,1.85
2022-10-19,"23:40:00Z","Toronto Raptors","Cleveland Cavaliers",3,1.85,1.95
2022-10-19,"23:40:00Z","Memphis Grizzlies","New York Knicks",-6.5,1.95,1.85
2022-10-20,"00:10:00Z","San Antonio Spurs","Charlotte Hornets",-2,1.9,1.9
2022-10-20,"00:10:00Z","Minnesota Timberwolves","Oklahoma City Thunder",-11,1.9,1.9
2022-10-20,"01:10:00Z","Utah Jazz","Denver Nuggets",-8,1.9,1.9
2022-10-20,"02:10:00Z","Phoenix Suns","Dallas Mavericks",4.5,1.85,1.95
2022-10-20,"02:10:00Z","Sacramento Kings","Portland Trail Blazers",1.5,1.95,1.85
2022-10-20,"23:30:00Z","Philadelphia 76ers","Milwaukee Bucks",3,1.9,1.9
2022-10-21,"02:00:00Z","Los Angeles Lakers","Los Angeles Clippers",-4,1.9,1.9
2022-10-19,"23:10:00Z","Detroit Pistons","Orlando Magic",-3,1.85,1.95
2022-10-19,"23:10:00Z","Indiana Pacers","Washington Wizards",1.5,1.9,1.9
2022-10-19,"23:40:00Z","Atlanta Hawks","Houston Rockets",-9.5,1.85,1.95
2022-10-19,"23:40:00Z","Brooklyn Nets","New Orleans Pelicans",-3.5,1.9,1.9
2022-10-19,"23:40:00Z","Miami Heat","Chicago Bulls",6.5,1.9,1.9
2022-10-19,"23:40:00Z","Toronto Raptors","Cleveland Cavaliers",2.5,1.9,1.9
2022-10-19,"23:40:00Z","Memphis Grizzlies","New York Knicks",-5,1.85,1.95
2022-10-20,"00:10:00Z","San Antonio Spurs","Charlotte Hornets",-1.5,1.9,1.9
2022-10-20,"00:10:00Z","Minnesota Timberwolves","Oklahoma City Thunder",-10.5,1.9,1.9
2022-10-20,"01:10:00Z","Utah Jazz","Denver Nuggets",-7.5,1.85,1.95
2022-10-20,"02:10:00Z","Phoenix Suns","Dallas Mavericks",4.5,1.9,1.9
2022-10-20,"02:10:00Z","Sacramento Kings","Portland Trail Blazers",2,1.9,1.9
2022-10-20,"23:30:00Z","Philadelphia 76ers","Milwaukee Bucks",3.5,1.9,1.9
2022-10-21,"02:00:00Z","Los Angeles Lakers","Los Angeles Clippers",-5,1.9,1.9
2022-10-20,"23:30:00Z","Philadelphia 76ers","Milwaukee Bucks",4,1.9,1.9
2022-10-21,"02:00:00Z","Los Angeles Lakers","Los Angeles Clippers",-6.5,1.9,1.9
2022-10-21,"23:10:00Z","Charlotte Hornets","New Orleans Pelicans",6.5,1.9,1.9
2022-10-21,"23:10:00Z","Washington Wizards","Chicago Bulls",1.5,1.85,1.95
2022-10-21,"23:10:00Z","Indiana Pacers","San Antonio Spurs",-3,1.9,1.9
2022-10-21,"23:40:00Z","Atlanta Hawks","Orlando Magic",-8.5,1.9,1.9
2022-10-21,"23:40:00Z","Miami Heat","Boston Celtics",-2.5,1.9,1.9
2022-10-21,"23:40:00Z","Brooklyn Nets","Toronto Raptors",-2.5,1.9,1.9
2022-10-21,"23:40:00Z","New York Knicks","Detroit Pistons",6.5,1.9,1.9
2022-10-22,"00:10:00Z","Houston Rockets","Memphis Grizzlies",5.5,1.9,1.9
2022-10-22,"00:10:00Z","Minnesota Timberwolves","Utah Jazz",-8.5,1.9,1.9
2022-10-22,"02:10:00Z","Golden State Warriors","Denver Nuggets",5.5,1.9,1.9
2022-10-22,"02:10:00Z","Portland Trail Blazers","Phoenix Suns",-4.5,1.9,1.9
2022-10-22,"22:00:00Z","Philadelphia 76ers","San Antonio Spurs",-13,1.9,1.9
2022-10-22,"23:00:00Z","Orlando Magic","Boston Celtics",-7.5,1.95,1.85
2022-10-22,"23:00:00Z","Indiana Pacers","Detroit Pistons",-1.5,1.95,1.85
2022-10-23,"00:00:00Z","Chicago Bulls","Cleveland Cavaliers",2,1.9,1.9
2022-10-23,"00:00:00Z","Milwaukee Bucks","Houston Rockets",12.5,1.95,1.85
2022-10-23,"00:00:00Z","Miami Heat","Toronto Raptors",-2.5,1.9,1.9
2022-10-23,"00:30:00Z","Dallas Mavericks","Memphis Grizzlies",-5,1.85,1.95
2022-10-23,"01:00:00Z","Denver Nuggets","Oklahoma City Thunder",-7.5,1.9,1.9
2022-10-23,"02:00:00Z","Sacramento Kings","Los Angeles Clippers",-3,1.9,1.9
2022-10-23,"19:40:00Z","Los Angeles Lakers","Portland Trail Blazers",-3.5,1.9,1.9
2022-10-23,"21:10:00Z","Atlanta Hawks","Charlotte Hornets",-10.5,1.9,1.9
2022-10-23,"23:10:00Z","Cleveland Cavaliers","Washington Wizards",-4,1.9,1.9
2022-10-23,"23:10:00Z","New Orleans Pelicans","Utah Jazz",-8,1.9,1.9
2022-10-24,"00:10:00Z","Oklahoma City Thunder","Minnesota Timberwolves",-7.5,1.9,1.9
2022-10-24,"00:40:00Z","Golden State Warriors","Sacramento Kings",-9.5,1.9,1.9
2022-10-24,"02:10:00Z","Los Angeles Clippers","Phoenix Suns",-2,1.9,1.9
2022-10-24,"23:10:00Z","Philadelphia 76ers","Indiana Pacers",12,1.9,1.9
2022-10-24,"23:40:00Z","Miami Heat","Toronto Raptors",-3.5,1.9,1.9
2022-10-24,"23:40:00Z","New York Knicks","Orlando Magic",-7.5,1.9,1.9
2022-10-25,"00:10:00Z","Chicago Bulls","Boston Celtics",-5,1.9,1.9
2022-10-25,"00:10:00Z","Memphis Grizzlies","Brooklyn Nets",1.5,1.9,1.9
2022-10-25,"00:10:00Z","Houston Rockets","Utah Jazz",-1.5,1.95,1.85
2022-10-25,"00:10:00Z","Minnesota Timberwolves","San Antonio Spurs",-9.5,1.9,1.9
2022-10-25,"02:10:00Z","Portland Trail Blazers","Denver Nuggets",-4.5,1.9,1.9
2022-10-25,"23:10:00Z","Washington Wizards","Detroit Pistons",5,1.9,1.9
2022-10-25,"23:30:00Z","New Orleans Pelicans","Dallas Mavericks",-5,1.9,1.9
2022-10-26,"00:10:00Z","Oklahoma City Thunder","Los Angeles Clippers",-9.5,1.9,1.9
2022-10-26,"02:00:00Z","Phoenix Suns","Golden State Warriors",2.5,1.9,1.9
2022-10-26,"23:10:00Z","Detroit Pistons","Atlanta Hawks",-7.5,1.9,1.9
2022-10-26,"23:10:00Z","Cleveland Cavaliers","Orlando Magic",-7.5,1.85,1.95
2022-10-26,"23:40:00Z","Milwaukee Bucks","Brooklyn Nets",4,1.9,1.9
2022-10-26,"23:40:00Z","New York Knicks","Charlotte Hornets",7.5,1.9,1.9
2022-10-26,"23:40:00Z","Toronto Raptors","Philadelphia 76ers",-1.5,1.95,1.85
2022-10-27,"00:10:00Z","Chicago Bulls","Indiana Pacers",-7,1.85,1.95
2022-10-27,"00:10:00Z","Minnesota Timberwolves","San Antonio Spurs",-9,1.9,1.9
2022-10-27,"01:10:00Z","Utah Jazz","Houston Rockets",6,1.9,1.9
2022-10-27,"02:10:00Z","Denver Nuggets","Los Angeles Lakers",-6,1.9,1.9
2022-10-27,"02:10:00Z","Portland Trail Blazers","Miami Heat",1.5,1.85,1.95
2022-10-27,"23:40:00Z","Brooklyn Nets","Dallas Mavericks",2.5,1.9,1.9
2022-10-28,"00:10:00Z","Oklahoma City Thunder","Los Angeles Clippers",-7,1.95,1.85
2022-10-28,"02:10:00Z","Golden State Warriors","Miami Heat",-7.5,1.95,1.85
2022-10-28,"02:10:00Z","Sacramento Kings","Memphis Grizzlies",-3.5,1.9,1.9
2022-10-28,"23:10:00Z","Detroit Pistons","Atlanta Hawks",-6,1.9,1.9
2022-10-28,"23:10:00Z","Orlando Magic","Charlotte Hornets",-3.5,1.9,1.9
2022-10-28,"23:40:00Z","Boston Celtics","Cleveland Cavaliers",-5.5,1.85,1.95
2022-10-28,"23:40:00Z","Washington Wizards","Indiana Pacers",5.5,1.85,1.95
2022-10-28,"23:40:00Z","Toronto Raptors","Philadelphia 76ers",1.5,1.85,1.95
2022-10-29,"00:10:00Z","Minnesota Timberwolves","Los Angeles Lakers",8.5,1.9,1.9
2022-10-29,"00:10:00Z","Milwaukee Bucks","New York Knicks",-7,1.9,1.9
2022-10-29,"00:40:00Z","San Antonio Spurs","Chicago Bulls",-5,1.9,1.9
2022-10-29,"01:10:00Z","Denver Nuggets","Utah Jazz",-8.5,1.9,1.9
2022-10-29,"02:10:00Z","Portland Trail Blazers","Houston Rockets",5,1.9,1.9
2022-10-29,"02:10:00Z","Phoenix Suns","New Orleans Pelicans",6,1.95,1.85
2022-10-29,"22:10:00Z","Sacramento Kings","Miami Heat",-3.5,1.9,1.9
2022-10-29,"23:10:00Z","Charlotte Hornets","Golden State Warriors",9,1.9,1.9
2022-10-29,"23:40:00Z","Brooklyn Nets","Indiana Pacers",-10.5,1.95,1.85
2022-10-30,"00:10:00Z","Milwaukee Bucks","Atlanta Hawks",5.5,1.85,1.95
2022-10-30,"00:10:00Z","Chicago Bulls","Philadelphia 76ers",1.5,1.85,1.95
2022-10-30,"01:10:00Z","Dallas Mavericks","Oklahoma City Thunder",-10,1.9,1.9
2022-10-30,"01:10:00Z","Utah Jazz","Memphis Grizzlies",-4.5,1.9,1.9
2022-10-30,"19:10:00Z","Los Angeles Clippers","New Orleans Pelicans",-2.5,1.9,1.9
2022-10-30,"22:10:00Z","Boston Celtics","Washington Wizards",-8.5,1.9,1.9
2022-10-30,"22:10:00Z","Cleveland Cavaliers","New York Knicks",-4.5,1.9,1.9
2022-10-30,"22:10:00Z","Detroit Pistons","Golden State Warriors",7.5,1.9,1.9
2022-10-30,"23:10:00Z","San Antonio Spurs","Minnesota Timberwolves",-6,1.95,1.85
2022-10-30,"23:40:00Z","Dallas Mavericks","Orlando Magic",-10,1.9,1.9
2022-10-31,"01:10:00Z","Phoenix Suns","Houston Rockets",12,1.9,1.9
2022-10-31,"01:40:00Z","Los Angeles Lakers","Denver Nuggets",-3.5,1.9,1.9
2022-10-31,"23:00:00Z","Charlotte Hornets","Sacramento Kings",1.5,1.9,1.9
2022-10-31,"23:10:00Z","Washington Wizards","Philadelphia 76ers",-4.5,1.9,1.9
2022-10-31,"23:40:00Z","Toronto Raptors","Atlanta Hawks",4,1.9,1.9
2022-10-31,"23:40:00Z","Brooklyn Nets","Indiana Pacers",-8.5,1.9,1.9
2022-11-01,"00:10:00Z","Milwaukee Bucks","Detroit Pistons",12.5,1.95,1.85
2022-11-01,"01:10:00Z","Utah Jazz","Memphis Grizzlies",-3.5,1.9,1.9
2022-11-01,"02:40:00Z","Los Angeles Clippers","Houston Rockets",9.5,1.9,1.9
2022-11-01,"23:30:00Z","Brooklyn Nets","Chicago Bulls",-1.5,1.85,1.95
2022-11-01,"23:40:00Z","Miami Heat","Golden State Warriors",1.5,1.8,2
2022-11-02,"00:10:00Z","Oklahoma City Thunder","Orlando Magic",-3.5,1.95,1.85
2022-11-02,"02:00:00Z","Phoenix Suns","Minnesota Timberwolves",5,1.9,1.9
2022-11-02,"22:10:00Z","Philadelphia 76ers","Washington Wizards",-8,1.9,1.9
2022-11-02,"23:10:00Z","Cleveland Cavaliers","Boston Celtics",-2,1.9,1.9
2022-11-02,"23:40:00Z","New York Knicks","Atlanta Hawks",2,1.9,1.9
2022-11-02,"23:40:00Z","Chicago Bulls","Charlotte Hornets",5.5,1.9,1.9
2022-11-02,"23:40:00Z","Miami Heat","Sacramento Kings",-7,1.9,1.9
2022-11-03,"00:10:00Z","Milwaukee Bucks","Detroit Pistons",11.5,1.9,1.9
2022-11-03,"00:10:00Z","Houston Rockets","Los Angeles Clippers",5,1.9,1.9
2022-11-03,"00:10:00Z","San Antonio Spurs","Toronto Raptors",7.5,1.9,1.9
2022-11-03,"00:40:00Z","Dallas Mavericks","Utah Jazz",-6,1.9,1.9
2022-11-03,"02:10:00Z","Portland Trail Blazers","Memphis Grizzlies",-4.5,1.9,1.9
2022-11-03,"02:40:00Z","Los Angeles Lakers","New Orleans Pelicans",3,1.9,1.9
2022-11-03,"23:10:00Z","Orlando Magic","Golden State Warriors",-8,1.9,1.9
2022-11-04,"00:10:00Z","Oklahoma City Thunder","Denver Nuggets",-6,1.9,1.9
2022-11-04,"23:10:00Z","Washington Wizards","Brooklyn Nets",2.5,1.95,1.85
2022-11-04,"23:10:00Z","Detroit Pistons","Cleveland Cavaliers",-7,1.9,1.9
2022-11-04,"23:10:00Z","Indiana Pacers","Miami Heat",4.5,1.9,1.9
2022-11-04,"23:10:00Z","Philadelphia 76ers","New York Knicks",2.5,1.9,1.9
2022-11-04,"23:40:00Z","Boston Celtics","Chicago Bulls",-7.5,1.9,1.9
2022-11-05,"00:10:00Z","Memphis Grizzlies","Charlotte Hornets",11.5,1.9,1.9
2022-11-05,"00:10:00Z","San Antonio Spurs","Los Angeles Clippers",-5,1.9,1.9
2022-11-05,"00:40:00Z","Dallas Mavericks","Toronto Raptors",-4,1.9,1.9
2022-11-05,"00:40:00Z","New Orleans Pelicans","Golden State Warriors",4.5,1.9,1.9
2022-11-05,"02:10:00Z","Minnesota Timberwolves","Milwaukee Bucks",-3,1.9,1.9
2022-11-05,"02:10:00Z","Phoenix Suns","Portland Trail Blazers",-10,1.9,1.9
2022-11-05,"02:40:00Z","Los Angeles Lakers","Utah Jazz",-1.5,1.9,1.9
2022-11-05,"21:10:00Z","Orlando Magic","Sacramento Kings",1.5,1.9,1.9
2022-11-05,"23:10:00Z","Charlotte Hornets","Brooklyn Nets",NA,NA,NA
2022-11-05,"23:40:00Z","Atlanta Hawks","New Orleans Pelicans",-2.5,1.9,1.9
2022-11-05,"23:40:00Z","New York Knicks","Boston Celtics",-4,1.9,1.9
2022-11-06,"00:00:00Z","Milwaukee Bucks","Oklahoma City Thunder",-8,1.9,1.9
2022-11-06,"00:10:00Z","Minnesota Timberwolves","Houston Rockets",NA,NA,NA
2022-11-06,"01:10:00Z","Denver Nuggets","San Antonio Spurs",-10.5,1.9,1.9
2022-11-06,"02:10:00Z","Phoenix Suns","Portland Trail Blazers",-9,1.85,1.95
2022-11-06,"20:40:00Z","Los Angeles Lakers","Cleveland Cavaliers",-3.5,1.95,1.85
2022-11-06,"23:10:00Z","Toronto Raptors","Chicago Bulls",1.5,1.9,1.9
2022-11-06,"23:10:00Z","Memphis Grizzlies","Washington Wizards",-10,1.9,1.9
2022-11-07,"03:10:00Z","Los Angeles Clippers","Utah Jazz",-4,1.85,1.95
2022-11-08,"00:10:00Z","Charlotte Hornets","Washington Wizards",-2.5,1.9,1.9
2022-11-08,"00:15:00Z","Orlando Magic","Houston Rockets",4.5,1.9,1.9
2022-11-08,"00:40:00Z","Detroit Pistons","Oklahoma City Thunder",-1.5,1.9,1.9
2022-11-08,"00:45:00Z","Indiana Pacers","New Orleans Pelicans",5,1.95,1.85
2022-11-08,"01:10:00Z","Philadelphia 76ers","Phoenix Suns",1.5,1.9,1.9
2022-11-08,"01:15:00Z","Atlanta Hawks","Milwaukee Bucks",3.5,1.9,1.9
2022-11-08,"01:40:00Z","Miami Heat","Portland Trail Blazers",-7,1.95,1.85
2022-11-08,"01:45:00Z","Chicago Bulls","Toronto Raptors",-4,1.9,1.9
2022-11-08,"02:00:00Z","Memphis Grizzlies","Boston Celtics",-4,1.9,1.9
2022-11-08,"02:15:00Z","Minnesota Timberwolves","New York Knicks",-4.5,1.9,1.9
2022-11-08,"02:40:00Z","San Antonio Spurs","Denver Nuggets",-8,1.95,1.85
2022-11-08,"02:45:00Z","Dallas Mavericks","Brooklyn Nets",6.5,1.9,1.9
2022-11-08,"03:10:00Z","Golden State Warriors","Sacramento Kings",-8.5,1.9,1.9
2022-11-08,"03:15:00Z","Utah Jazz","Los Angeles Lakers",3,1.9,1.9
2022-11-08,"03:30:00Z","Los Angeles Clippers","Cleveland Cavaliers",-2,1.9,1.9
2022-11-08,"03:31:33Z","Los Angeles Clippers","Cleveland Cavaliers",NA,NA,NA
2022-11-09,"22:40:00Z","Orlando Magic","Dallas Mavericks",-7,1.95,1.85
2022-11-10,"00:10:00Z","Charlotte Hornets","Portland Trail Blazers",4.5,1.9,1.9
2022-11-10,"00:10:00Z","Indiana Pacers","Denver Nuggets",-5.5,1.9,1.9
2022-11-10,"00:40:00Z","Atlanta Hawks","Utah Jazz",-3.5,1.9,1.9
2022-11-10,"00:40:00Z","Boston Celtics","Detroit Pistons",-11.5,1.9,1.9
2022-11-10,"00:40:00Z","Brooklyn Nets","New York Knicks",-2.5,1.9,1.9
2022-11-10,"00:40:00Z","Toronto Raptors","Houston Rockets",9.5,1.85,1.95
2022-11-10,"01:10:00Z","Chicago Bulls","New Orleans Pelicans",1.5,1.9,1.9
2022-11-10,"01:10:00Z","San Antonio Spurs","Memphis Grizzlies",-6.5,1.9,1.9
2022-11-10,"01:10:00Z","Oklahoma City Thunder","Milwaukee Bucks",-6.5,1.9,1.9
2022-11-10,"01:10:00Z","Minnesota Timberwolves","Phoenix Suns",2,1.9,1.9
2022-11-10,"03:10:00Z","Sacramento Kings","Cleveland Cavaliers",-5,1.9,1.9
2022-11-10,"03:10:00Z","Los Angeles Clippers","Los Angeles Lakers",NA,NA,NA
2022-11-11,"00:10:00Z","Washington Wizards","Dallas Mavericks",-4,1.9,1.9
2022-11-11,"00:40:00Z","Atlanta Hawks","Philadelphia 76ers",-1.5,1.9,1.9
2022-11-11,"00:40:00Z","Miami Heat","Charlotte Hornets",10.5,1.85,1.95
2022-11-11,"01:10:00Z","New Orleans Pelicans","Portland Trail Blazers",-6.5,1.9,1.9
2022-11-12,"00:10:00Z","Boston Celtics","Denver Nuggets",-4.5,1.9,1.9
2022-11-12,"00:10:00Z","Orlando Magic","Phoenix Suns",7,1.95,1.85
2022-11-12,"00:40:00Z","New York Knicks","Detroit Pistons",8,1.95,1.85
2022-11-12,"01:10:00Z","San Antonio Spurs","Milwaukee Bucks",1.5,1.9,1.9
2022-11-12,"01:10:00Z","Oklahoma City Thunder","Toronto Raptors",5.5,1.85,1.95
2022-11-12,"02:40:00Z","Memphis Grizzlies","Minnesota Timberwolves",-4.5,1.9,1.9
2022-11-12,"03:10:00Z","Golden State Warriors","Cleveland Cavaliers",2,1.9,1.9
2022-11-12,"03:40:00Z","Los Angeles Lakers","Sacramento Kings",4.5,1.9,1.9
2022-11-12,"21:10:00Z","Los Angeles Clippers","Brooklyn Nets",2,1.9,1.9
2022-11-12,"23:10:00Z","Washington Wizards","Utah Jazz",-4.5,1.95,1.85
2022-11-13,"00:10:00Z","Detroit Pistons","Boston Celtics",-9.5,1.9,1.9
2022-11-13,"00:10:00Z","Indiana Pacers","Toronto Raptors",-1.5,1.95,1.85
2022-11-13,"00:40:00Z","Philadelphia 76ers","Atlanta Hawks",3.5,1.9,1.9
2022-11-13,"01:10:00Z","Miami Heat","Charlotte Hornets",10.5,1.85,1.95
2022-11-13,"01:40:00Z","Dallas Mavericks","Portland Trail Blazers",-5.5,1.9,1.9
2022-11-13,"01:40:00Z","New Orleans Pelicans","Houston Rockets",10.5,1.95,1.85
2022-11-13,"17:10:00Z","New York Knicks","Oklahoma City Thunder",-4.5,1.9,1.9
2022-11-13,"23:10:00Z","Cleveland Cavaliers","Minnesota Timberwolves",-5,1.9,1.9
2022-11-13,"23:10:00Z","Washington Wizards","Memphis Grizzlies",-1.5,1.95,1.85
2022-11-14,"00:40:00Z","Philadelphia 76ers","Utah Jazz",-3.5,1.9,1.9
2022-11-14,"01:10:00Z","Chicago Bulls","Denver Nuggets",1.5,1.85,1.95
2022-11-14,"02:10:00Z","Sacramento Kings","Golden State Warriors",-4,1.85,1.95
2022-11-14,"02:40:00Z","Los Angeles Lakers","Brooklyn Nets",-3,1.9,1.9
2022-11-15,"00:10:00Z","Orlando Magic","Charlotte Hornets",1.5,1.85,1.95
2022-11-15,"00:10:00Z","Detroit Pistons","Toronto Raptors",5,1.9,1.9
2022-11-15,"00:40:00Z","Boston Celtics","Oklahoma City Thunder",-11,1.95,1.85
2022-11-15,"00:40:00Z","Miami Heat","Phoenix Suns",-1.5,1.9,1.9
2022-11-15,"01:10:00Z","Milwaukee Bucks","Atlanta Hawks",4.5,1.9,1.9
2022-11-15,"01:10:00Z","Houston Rockets","Los Angeles Clippers",5.5,1.85,1.95
2022-11-15,"03:10:00Z","Golden State Warriors","San Antonio Spurs",-7.5,1.85,1.95
2022-11-16,"00:30:00Z","New Orleans Pelicans","Memphis Grizzlies",1.5,1.9,1.9
2022-11-16,"01:40:00Z","Dallas Mavericks","Los Angeles Clippers",-7,1.9,1.9
2022-11-16,"02:10:00Z","Utah Jazz","New York Knicks",4,1.9,1.9
2022-11-16,"03:00:00Z","Sacramento Kings","Brooklyn Nets",1.5,1.95,1.85
2022-11-16,"03:10:00Z","Portland Trail Blazers","San Antonio Spurs",-7.5,1.9,1.9
2022-11-17,"00:00:00Z","Washington Wizards","Oklahoma City Thunder",4.5,1.9,1.9
2022-11-17,"00:10:00Z","Charlotte Hornets","Indiana Pacers",-2.5,1.9,1.9
2022-11-17,"00:10:00Z","Orlando Magic","Minnesota Timberwolves",-5.5,1.95,1.85
2022-11-17,"00:40:00Z","Atlanta Hawks","Boston Celtics",2,1.9,1.9
2022-11-17,"00:40:00Z","Toronto Raptors","Miami Heat",-1.5,1.9,1.9
2022-11-17,"01:10:00Z","New Orleans Pelicans","Chicago Bulls",4,1.85,1.95
2022-11-17,"01:10:00Z","Milwaukee Bucks","Cleveland Cavaliers",4,1.9,1.9
2022-11-17,"01:40:00Z","Dallas Mavericks","Houston Rockets",-10,1.95,1.85
2022-11-17,"03:10:00Z","Phoenix Suns","Golden State Warriors",1.5,1.9,1.9
2022-11-18,"03:10:00Z","Portland Trail Blazers","Brooklyn Nets",2,1.9,1.9
2022-11-18,"03:10:00Z","Sacramento Kings","San Antonio Spurs",-7,1.9,1.9
2022-11-18,"03:40:00Z","Los Angeles Clippers","Detroit Pistons",9.5,1.9,1.9
2022-11-19,"00:10:00Z","Washington Wizards","Miami Heat",1.5,1.85,1.95
2022-11-19,"00:40:00Z","Cleveland Cavaliers","Charlotte Hornets",9.5,1.9,1.9
2022-11-19,"00:40:00Z","Philadelphia 76ers","Milwaukee Bucks",1.5,1.9,1.9
2022-11-19,"01:10:00Z","Chicago Bulls","Orlando Magic",-9,1.9,1.9
2022-11-19,"01:10:00Z","Houston Rockets","Indiana Pacers",5,1.9,1.9
2022-11-19,"01:10:00Z","Memphis Grizzlies","Oklahoma City Thunder",-6.5,1.9,1.9
2022-11-19,"01:40:00Z","New Orleans Pelicans","Boston Celtics",-3,1.9,1.9
2022-11-19,"01:40:00Z","Dallas Mavericks","Denver Nuggets",-9,1.95,1.85
2022-11-19,"02:10:00Z","Utah Jazz","Phoenix Suns",-2,1.9,1.9
2022-11-19,"03:00:00Z","Golden State Warriors","New York Knicks",-7,1.9,1.9
2022-11-19,"03:40:00Z","Los Angeles Lakers","Detroit Pistons",7,1.9,1.9
2022-11-19,"23:10:00Z","Atlanta Hawks","Toronto Raptors",-6,1.9,1.9
2022-11-20,"00:10:00Z","Indiana Pacers","Orlando Magic",-5.5,1.85,1.95
2022-11-20,"00:40:00Z","Philadelphia 76ers","Minnesota Timberwolves",1.5,1.9,1.9
2022-11-20,"03:10:00Z","Portland Trail Blazers","Utah Jazz",-4,1.9,1.9
2022-11-20,"03:40:00Z","Los Angeles Clippers","San Antonio Spurs",-8,1.85,1.95
2022-11-20,"20:40:00Z","Phoenix Suns","New York Knicks",6,1.9,1.9
2022-11-20,"23:10:00Z","Washington Wizards","Charlotte Hornets",5.5,1.85,1.95
2022-11-20,"23:10:00Z","Sacramento Kings","Detroit Pistons",9,1.95,1.85
2022-11-21,"00:10:00Z","Brooklyn Nets","Memphis Grizzlies",-7.5,1.9,1.9
2022-11-21,"00:10:00Z","Cleveland Cavaliers","Miami Heat",-10,1.9,1.9
2022-11-21,"00:10:00Z","Houston Rockets","Golden State Warriors",-10,1.9,1.9
2022-11-21,"00:40:00Z","Dallas Mavericks","Denver Nuggets",-10,1.9,1.9
2022-11-21,"02:40:00Z","Los Angeles Lakers","San Antonio Spurs",-7,1.9,1.9
2022-11-22,"00:10:00Z","Cleveland Cavaliers","Atlanta Hawks",2.5,1.9,1.9
2022-11-22,"00:10:00Z","Indiana Pacers","Orlando Magic",-7,1.9,1.9
2022-11-22,"01:10:00Z","Chicago Bulls","Boston Celtics",-6,1.9,1.9
2022-11-22,"01:10:00Z","New Orleans Pelicans","Golden State Warriors",5.5,1.9,1.9
2022-11-22,"01:10:00Z","Minnesota Timberwolves","Miami Heat",8.5,1.9,1.9
2022-11-22,"01:10:00Z","Milwaukee Bucks","Portland Trail Blazers",-9,1.9,1.9
2022-11-22,"01:10:00Z","Oklahoma City Thunder","New York Knicks",2,1.95,1.85
2022-11-22,"03:40:00Z","Los Angeles Clippers","Utah Jazz",-5,1.95,1.85
2022-11-23,"00:30:00Z","Philadelphia 76ers","Brooklyn Nets",-7.5,1.9,1.9
2022-11-23,"01:00:00Z","Memphis Grizzlies","Sacramento Kings",2,1.9,1.9
2022-11-23,"02:00:00Z","Denver Nuggets","Detroit Pistons",-6.5,1.9,1.9
2022-11-23,"03:00:00Z","Phoenix Suns","Los Angeles Lakers",7.5,1.9,1.9
2022-11-24,"00:10:00Z","Charlotte Hornets","Philadelphia 76ers",-4.5,1.95,1.85
2022-11-24,"00:10:00Z","Cleveland Cavaliers","Portland Trail Blazers",-8,1.9,1.9
2022-11-24,"00:10:00Z","Indiana Pacers","Minnesota Timberwolves",2,1.95,1.85
2022-11-24,"00:40:00Z","Atlanta Hawks","Sacramento Kings",-6,1.9,1.9
2022-11-24,"00:40:00Z","Boston Celtics","Dallas Mavericks",-3.5,1.9,1.9
2022-11-24,"00:40:00Z","Toronto Raptors","Brooklyn Nets",2,1.9,1.9
